-0.2983936000000001,-0.16076509999999994,-0.21764285,-0.052028280000000066,15
-0.2905246000000001,-0.25642809999999994,-0.17977585,0.023005719999999938,3
-0.34934260000000006,-0.17984409999999995,-0.17421784999999998,-0.006149280000000066,12
-0.32916560000000006,-0.16186209999999995,-0.20379884999999998,-0.004050280000000066,7
-0.30524860000000004,-0.11629709999999996,-0.25368684999999996,-0.033037280000000065,14
-0.3262106,-0.18735609999999997,-0.18749884999999997,-0.036408080000000065,10
-0.3155736,-0.15039909999999995,-0.22909284999999996,-0.055787080000000065,6
-0.3326776,-0.19817909999999994,-0.16698384999999996,-0.05181308000000007,58
-0.31480260000000004,-0.15037909999999993,-0.21834584999999995,-0.08417508000000007,15
-0.30180260000000003,-0.2530570999999999,-0.18881584999999995,-0.025537080000000066,1
-0.3059991,-0.22396309999999992,-0.20667484999999997,-0.047606080000000064,78
-0.29018910000000003,-0.2152721999999999,-0.22981284999999996,-0.03936488000000006,37
-0.29538410000000004,-0.18263919999999992,-0.26070784999999996,-0.02951588000000006,4
-0.3356021,-0.2656791999999999,-0.13515784999999997,-0.044614880000000065,13
-0.3116851,-0.2201141999999999,-0.18504584999999996,-0.07360188000000006,19
-0.31497749999999997,-0.1755621999999999,-0.23076384999999994,-0.06371388000000006,56
-0.32155419999999996,-0.20358019999999988,-0.19364884999999993,-0.053739980000000055,63
-0.30574419999999997,-0.19488929999999988,-0.21678684999999992,-0.04549878000000006,108
-0.31093919999999997,-0.16225629999999988,-0.24768184999999993,-0.03564978000000006,29
-0.3511122,-0.24537929999999988,-0.12313484999999992,-0.05002478000000006,33
-0.3360352,-0.22578329999999988,-0.1537188499999999,-0.05124908000000006,36
-0.3237562,-0.18547429999999987,-0.2001538499999999,-0.09037408000000005,8
-0.3289509,-0.15284129999999987,-0.23104884999999992,-0.08052488000000005,13
-0.3103669,-0.2317012999999999,-0.21440584999999993,-0.06214088000000005,12
-0.2900569,-0.21318129999999988,-0.24452684999999993,-0.06211085000000005,148
-0.2698799,-0.19519929999999988,-0.27410784999999993,-0.06001185000000005,17
-0.2837669,-0.2439722999999999,-0.20933384999999993,-0.056593950000000046,26
-0.2889619,-0.2113392999999999,-0.24022884999999994,-0.04674495000000005,96
-0.2670189,-0.16583629999999988,-0.28998884999999996,-0.07399895000000005,1
-0.2899369,-0.23840629999999988,-0.21039184999999996,-0.06478795000000005,28
-0.2932289,-0.19385429999999987,-0.25610985,-0.05489995000000005,7
-0.33018990000000004,-0.33063329999999985,-0.08031484999999997,-0.08108095000000005,2
-0.3476099,-0.28254329999999983,-0.16245684999999999,-0.06042195000000006,16
-0.3385692,-0.24883529999999981,-0.20744384999999999,-0.09738695000000006,42
-0.33212200000000003,-0.20277329999999982,-0.29091385,-0.07028795000000006,15
-0.36051300000000003,-0.26907329999999985,-0.18606484999999998,-0.07449925000000006,15
-0.34460900000000005,-0.24695229999999985,-0.21724784999999996,-0.07567175000000007,29
-0.32727800000000007,-0.20740829999999985,-0.26465985,-0.10068875000000006,83
-0.33426590000000006,-0.24117929999999985,-0.22344884999999998,-0.08564575000000006,106
-0.31034890000000004,-0.19561429999999985,-0.27333684999999996,-0.11463275000000006,6
-0.3463609,-0.2610032999999998,-0.16810284999999997,-0.11952945000000006,5
-0.33991370000000004,-0.21494129999999984,-0.25157284999999996,-0.09243045000000007,20
-0.3432061,-0.17038929999999985,-0.29729084999999994,-0.08254245000000007,12
-0.34511420000000004,-0.26168629999999987,-0.26004084999999993,-0.024318450000000075,84
-0.35030920000000004,-0.22905329999999988,-0.29093584999999994,-0.014469450000000075,22
-0.38851220000000003,-0.3596042999999999,-0.12135284999999993,-0.03752145000000008,9
-0.41012820000000005,-0.2908002999999999,-0.20286984999999993,-0.03671097000000008,7
-0.39694520000000005,-0.2717832999999999,-0.23598084999999994,-0.03606026000000008,1
-0.38799400000000006,-0.2240452999999999,-0.2844118499999999,-0.09196926000000008,59
-0.36768400000000007,-0.20552529999999988,-0.3145328499999999,-0.09193923000000008,9
-0.4046450000000001,-0.3423042999999999,-0.1387378499999999,-0.11812023000000008,2
-0.3888350000000001,-0.3336133999999999,-0.1618758499999999,-0.10987903000000007,11
-0.4022540000000001,-0.2893923999999999,-0.2427758499999999,-0.09253003000000007,25
-0.4074490000000001,-0.25675939999999986,-0.2736708499999999,-0.08268103000000007,98
-0.3872720000000001,-0.23877739999999986,-0.30325184999999993,-0.08058203000000007,17
-0.3924667000000001,-0.20614439999999987,-0.33414684999999994,-0.07073283000000007,4
-0.4118757000000001,-0.2929923999999999,-0.24259684999999995,-0.061327930000000065,59
-0.39835770000000015,-0.28239739999999985,-0.26603384999999996,-0.05732813000000007,18
-0.3824537000000001,-0.26027639999999985,-0.29721685,-0.05850063000000007,210
-0.38574570000000014,-0.21572439999999987,-0.34293484999999996,-0.048612630000000066,8
-0.40106770000000014,-0.2666903999999999,-0.27615585,-0.046862830000000064,71
-0.38075770000000014,-0.24817039999999987,-0.30627685,-0.04683280000000006,49
-0.41433970000000014,-0.32057439999999987,-0.19185785,-0.052544100000000066,16
-0.41953470000000015,-0.28794139999999985,-0.22275285,-0.04269510000000007,2
-0.4179239000000001,-0.22331739999999983,-0.30632585,-0.02747910000000007,19
-0.4561269000000001,-0.35386839999999986,-0.13674285,-0.05053110000000007,1
-0.45012190000000013,-0.3345413999999999,-0.16963085,-0.05377260000000007,2
-0.4395699000000001,-0.32268439999999987,-0.19604185,-0.05266930000000007,14
-0.4244929000000001,-0.30308839999999987,-0.22662585,-0.05389360000000007,19
-0.40716190000000013,-0.26354439999999985,-0.27403784999999997,-0.07891060000000007,203
-0.4104543000000001,-0.21899239999999986,-0.31975584999999995,-0.06902260000000007,63
-0.4542273000000001,-0.2741593999999999,-0.21036584999999997,-0.07310460000000008,8
-0.4477801000000001,-0.2280973999999999,-0.29383584999999995,-0.04600560000000008,125
-0.4529748000000001,-0.1954643999999999,-0.32473084999999996,-0.036156400000000075,6
-0.4682968000000001,-0.24643039999999988,-0.25795185,-0.03440660000000007,10
-0.4443798000000001,-0.2008653999999999,-0.30783984999999997,-0.06339360000000008,22
-0.4179008000000001,-0.3022393999999999,-0.29452985,-0.008686600000000079,2
-0.3977238000000001,-0.2842573999999999,-0.32411085,-0.006587600000000079,23
-0.37578080000000014,-0.23875439999999987,-0.37387085,-0.03384160000000008,33
-0.4072038000000001,-0.3691193999999999,-0.21709784999999995,-0.04045810000000008,26
-0.4123988000000001,-0.33648639999999985,-0.24799284999999996,-0.03060910000000008,23
-0.4175938000000001,-0.30385339999999983,-0.27888784999999994,-0.02076010000000008,246
-0.3936768000000001,-0.2582883999999998,-0.3287758499999999,-0.04974710000000008,61
-0.4245428000000001,-0.3246503999999998,-0.22337084999999993,-0.05866530000000008,24
-0.4123448000000001,-0.3036683999999998,-0.25532484999999994,-0.05738100000000008,20
-0.4216418000000001,-0.2656973999999998,-0.30175384999999993,-0.054424000000000076,26
-0.4014648000000001,-0.2477153999999998,-0.33133484999999996,-0.05232500000000008,99
-0.4463258000000001,-0.38060439999999984,-0.15824784999999994,-0.08451900000000008,2
-0.4331428000000001,-0.36158739999999984,-0.19135884999999994,-0.08386829000000008,42
-0.4540648000000001,-0.29348739999999984,-0.27599484999999996,-0.07784669000000008,111
-0.4592598000000001,-0.2608543999999998,-0.30688984999999996,-0.06799769000000008,19
-0.4644548000000001,-0.22822139999999982,-0.33778484999999997,-0.058148690000000086,6
-0.4958778000000001,-0.35858639999999986,-0.18101184999999995,-0.06476519000000008,59
-0.4904842000000001,-0.3196423999999999,-0.22917784999999996,-0.1081831900000001,24
-0.47558820000000007,-0.2853543999999999,-0.26948684999999994,-0.12244219000000009,30
-0.47397740000000005,-0.22073039999999988,-0.35305984999999995,-0.10722619000000008,63
-0.5066694,-0.3481363999999999,-0.19748684999999996,-0.10864439000000008,5
-0.49439040000000006,-0.3078273999999999,-0.24392184999999997,-0.14776939000000008,23
-0.49958510000000006,-0.2751943999999999,-0.27481684999999995,-0.13792019000000008,4
-0.48377510000000007,-0.2665034999999999,-0.29795484999999994,-0.12967899000000008,3
-0.48706750000000004,-0.2219514999999999,-0.3436728499999999,-0.11979099000000007,79
-0.47406750000000003,-0.3246294999999999,-0.3141428499999999,-0.06115299000000007,17
-0.45956650000000004,-0.2885624999999999,-0.3546998499999999,-0.07711899000000007,6
-0.48795750000000004,-0.35486249999999986,-0.24985084999999993,-0.08133029000000007,43
-0.49315250000000005,-0.32222949999999984,-0.2807458499999999,-0.07148129000000007,12
-0.47120950000000006,-0.2767264999999998,-0.3305058499999999,-0.09873529000000007,91
-0.46334050000000004,-0.3723894999999998,-0.2926388499999999,-0.02370129000000007,3
-0.45438930000000005,-0.3246514999999998,-0.3410698499999999,-0.07961029000000008,102
-0.45958430000000006,-0.2920184999999998,-0.3719648499999999,-0.06976129000000009,28
-0.4965453000000001,-0.4287974999999998,-0.1961698499999999,-0.0959422900000001,4
-0.5341153000000001,-0.37456149999999977,-0.2344248499999999,-0.0834162900000001,34
-0.5244445000000001,-0.33613549999999975,-0.28373884999999993,-0.1247392900000001,12
-0.5179973000000001,-0.29007349999999976,-0.3672088499999999,-0.0976402900000001,28
-0.4978203000000001,-0.27209149999999976,-0.39678984999999994,-0.0955412900000001,10
-0.5231933000000001,-0.34168149999999975,-0.3087358499999999,-0.0802522900000001,13
-0.5081163000000001,-0.32208549999999975,-0.3393198499999999,-0.0814765900000001,5
-0.48419930000000005,-0.2765204999999997,-0.3892078499999999,-0.1104635900000001,6
-0.5290603,-0.40940949999999976,-0.2161208499999999,-0.1426575900000001,6
-0.5168623,-0.38842749999999976,-0.2480748499999999,-0.14137329000000012,54
-0.5282943,-0.3510144999999998,-0.3038518499999999,-0.13501549000000013,73
-0.5079842999999999,-0.3324944999999998,-0.33397284999999993,-0.13498546000000014,46
-0.5112766999999999,-0.2879424999999998,-0.3796908499999999,-0.12509746000000013,27
-0.4982766999999999,-0.3906204999999998,-0.3501608499999999,-0.06645946000000014,36
-0.4837756999999999,-0.3545534999999998,-0.3907178499999999,-0.08242546000000014,121
-0.4889703999999999,-0.3219204999999998,-0.42161284999999993,-0.07257626000000014,163
-0.5173614,-0.38822049999999975,-0.31676384999999996,-0.07678756000000014,17
-0.5225563999999999,-0.3555874999999997,-0.34765884999999996,-0.06693856000000015,3
-0.5277513999999999,-0.3229544999999997,-0.37855384999999997,-0.05708956000000015,11
-0.5310433999999998,-0.2784024999999997,-0.42427184999999995,-0.04720156000000015,7
-0.5124593999999998,-0.3572624999999997,-0.40762884999999993,-0.028817560000000148,9
-0.5157513999999997,-0.3127104999999997,-0.4533468499999999,-0.018929560000000147,43
-0.5578613999999997,-0.43744649999999974,-0.3036428499999999,-0.032813560000000144,20
-0.5427843999999997,-0.41785049999999974,-0.3342268499999999,-0.03403786000000014,10
-0.5520813999999997,-0.37987949999999976,-0.3806558499999999,-0.03108086000000014,4
-0.5375803999999997,-0.34381249999999974,-0.4212128499999999,-0.04704686000000014,120
-0.5427750999999997,-0.3111794999999997,-0.4521078499999999,-0.03719766000000014,17
-0.5891130999999997,-0.4386884999999997,-0.28494184999999994,-0.06936566000000013,6
-0.5755950999999997,-0.4280934999999997,-0.3083788499999999,-0.06536586000000014,21
-0.5596910999999997,-0.4059724999999997,-0.33956184999999994,-0.06653836000000013,95
-0.5580802999999996,-0.34134849999999967,-0.42313484999999995,-0.05132236000000013,4
-0.5361372999999996,-0.29584549999999965,-0.47289485,-0.07857636000000012,24
-0.5562032999999996,-0.3630354999999996,-0.38273285,-0.07757651000000013,2
-0.5322862999999997,-0.3174704999999996,-0.43262085,-0.10656351000000013,85
-0.5461732999999996,-0.3662434999999996,-0.36784685,-0.10314561000000012,198
-0.5513682999999996,-0.3336104999999996,-0.39874185,-0.09329661000000013,5
-0.5311912999999996,-0.3156284999999996,-0.42832285000000003,-0.09119761000000012,4
-0.5634962999999996,-0.3877634999999996,-0.31188985,-0.10065891000000013,87
-0.5667886999999996,-0.3432114999999996,-0.35760785,-0.09077091000000012,75
-0.5719836999999995,-0.3105784999999996,-0.38850285,-0.08092191000000012,10
-0.5516736999999995,-0.2920584999999996,-0.41862385,-0.08089188000000012,51
-0.5251946999999995,-0.39343249999999963,-0.40531385000000003,-0.026184880000000126,137
-0.5303896999999994,-0.3607994999999996,-0.43620885000000004,-0.016335880000000125,7
-0.5355846999999994,-0.3281664999999996,-0.46710385000000004,-0.006486880000000125,17
-0.5819226999999993,-0.45567549999999957,-0.29993785000000006,-0.03865488000000013,10
-0.5889796999999993,-0.40069449999999956,-0.38330585000000006,-0.009939880000000127,16
-0.5922716999999993,-0.3561424999999996,-0.42902385000000004,-5.1880000000125576e-05,69
-0.6297746999999992,-0.49072849999999957,-0.25309185,-0.027822880000000126,4
-0.6223986999999992,-0.4422034999999996,-0.30107785000000004,-0.08448188000000012,41
-0.6316956999999992,-0.4042324999999996,-0.34750685000000003,-0.08152488000000012,24
-0.6148966999999992,-0.3621644999999996,-0.39290485,-0.10545588000000011,221
-0.5945866999999991,-0.34364449999999963,-0.42302585000000004,-0.10542585000000011,121
-0.5997816999999991,-0.3110114999999996,-0.45392085000000004,-0.09557685000000012,83
-0.6281726999999991,-0.3773114999999996,-0.3490718500000001,-0.09978815000000012,26
-0.6333673999999991,-0.34467849999999955,-0.3799668500000001,-0.08993895000000011,13
-0.6094503999999992,-0.29911349999999953,-0.42985485000000007,-0.11892595000000011,34
-0.5964503999999992,-0.4017914999999995,-0.40032485000000007,-0.06028795000000011,147
-0.6016453999999991,-0.3691584999999995,-0.43121985000000007,-0.05043895000000011,42
-0.5814683999999991,-0.3511764999999995,-0.4608008500000001,-0.048339950000000104,6
-0.6150503999999991,-0.4235804999999995,-0.3463818500000001,-0.054051250000000106,63
-0.6202450999999991,-0.3909474999999995,-0.3772768500000001,-0.044202050000000104,79
-0.6023700999999991,-0.3431474999999995,-0.4286388500000001,-0.0765640500000001,390
-0.5820600999999991,-0.3246274999999995,-0.45875985000000014,-0.0765340200000001,11
-0.6283980999999991,-0.4521364999999995,-0.29159385000000015,-0.10870202000000011,2
-0.606455099999999,-0.4066334999999995,-0.3413538500000002,-0.13595602000000012,49
-0.5825380999999991,-0.36106849999999946,-0.39124185000000017,-0.1649430200000001,65
-0.587733099999999,-0.32843549999999944,-0.4221368500000002,-0.1550940200000001,1
-0.592928099999999,-0.2958024999999994,-0.4530318500000002,-0.1452450200000001,33
-0.622426099999999,-0.3785324999999994,-0.35038585000000017,-0.1336160200000001,33
-0.605627099999999,-0.3364644999999994,-0.39578385000000016,-0.15754702000000012,8
-0.597758099999999,-0.4321274999999994,-0.3579168500000002,-0.08251302000000012,33
-0.587121099999999,-0.39517049999999937,-0.3995108500000002,-0.10189202000000011,32
-0.5651780999999989,-0.34966749999999935,-0.4492708500000002,-0.1291460200000001,89
-0.5978700999999988,-0.4770734999999994,-0.29369785000000026,-0.13056422000000012,6
-0.6030650999999988,-0.44444049999999935,-0.32459285000000027,-0.12071522000000012,37
-0.6063570999999988,-0.39988849999999937,-0.37031085000000025,-0.11082722000000012,108
-0.5884820999999988,-0.35208849999999936,-0.42167285000000027,-0.14318922000000012,33
-0.5681720999999987,-0.3335684999999994,-0.4517938500000003,-0.14315919000000013,2
-0.5882380999999988,-0.40075849999999935,-0.3616318500000003,-0.14215934000000013,37
-0.5934327999999988,-0.36812549999999933,-0.3925268500000003,-0.13231014000000013,152
-0.5732557999999988,-0.35014349999999933,-0.42210785000000034,-0.13021114000000014,1
-0.5784507999999987,-0.3175104999999993,-0.45300285000000035,-0.12036214000000015,62
-0.6222237999999987,-0.37267749999999933,-0.34361285000000036,-0.12444414000000015,3
-0.6071467999999987,-0.3530814999999993,-0.37419685000000036,-0.12566844000000016,22
-0.5992777999999986,-0.4487444999999993,-0.3363298500000004,-0.050634440000000155,64
-0.6085747999999986,-0.41077349999999935,-0.3827588500000004,-0.047677440000000154,51
-0.5912437999999987,-0.3712294999999993,-0.4301708500000004,-0.07269444000000015,104
-0.5964387999999986,-0.3385964999999993,-0.4610658500000004,-0.06284544000000016,7
